clip,window,n_frames,activity_index,distribution_uniformity,piling_score,feed_visit_rate,distress_index
1195_jpg.rf.70a6c9c097a3448b1177bda3417e4aba.jpg,1154,1,0.0000,0.3066,0.0000,1.0000,0.5000
1197_jpg.rf.e252a03790221503712c1ac0b12d1f93.jpg,1155,1,0.0000,0.1934,0.0000,1.0000,0.5000
119_jpg.rf.076efbbce97990901d5aba65950d5fcc.jpg,1156,1,0.0000,0.6612,0.0000,0.2500,0.5000
120910-1-,1157,1,0.0000,0.6934,0.2500,0.4167,0.5500
120910-14-,1158,1,0.0000,0.6934,0.4167,0.1667,0.5833
120910-9-,1159,1,0.0000,0.6934,0.1667,0.5000,0.5333
1212_jpg.rf.7e5b44347cfcda1054a9bf0af491bdf0.jpg,1160,1,0.0000,0.0000,0.0000,1.0000,0.5000
1217_jpg.rf.c1644dc7c03ae261b081cdd494530a3e.jpg,1161,1,0.0000,0.1934,0.0000,1.0000,0.5000
121833-10-,1162,1,0.0000,0.7158,0.1538,0.3077,0.5308
121833-13-,1163,1,0.0000,0.6612,0.3333,0.0000,0.5667
121833-6-,1164,1,0.0000,0.6934,0.3333,0.2500,0.5667
121833-7-,1165,1,0.0000,0.6934,0.2500,0.2500,0.5500
121_jpg.rf.117d0a3dbac89c8f2c08d6ce4d94b427.jpg,1166,1,0.0000,0.6612,0.0833,0.2500,0.5167
122226-1-,1167,1,0.0000,0.6934,0.3333,0.3333,0.5667
122226-15-,1168,1,0.0000,0.6934,0.5833,0.3333,0.6167
122226-18-,1169,1,0.0000,0.6934,0.1667,0.1667,0.5333
122226-8-,1170,1,0.0000,0.6934,0.1667,0.5000,0.5333
1222262-1-,1171,1,0.0000,0.6934,0.1667,0.0833,0.5333
130453-13-,1172,1,0.0000,0.6612,0.2500,0.1667,0.5500
130453-4-,1173,1,0.0000,0.6612,0.2500,0.4167,0.5500
130453-9-,1174,1,0.0000,0.6612,0.4167,0.4167,0.5833
133713-6-,1175,1,0.0000,0.6934,0.4167,0.3333,0.5833
138_jpg.rf.238ece66b7f2cdaeb77e50bde66e0f82.jpg,1176,1,0.0000,0.6612,0.0833,0.1667,0.5167
144125-13-,1177,1,0.0000,0.6934,0.3333,0.3333,0.5667
144125-3-,1178,1,0.0000,0.6612,0.4167,0.1667,0.5833
145_jpg.rf.1c435e1b73a0b7364107e0d280690e49.jpg,1179,1,0.0000,0.5967,0.0000,0.0833,0.5000
160536-11-,1180,1,0.0000,0.6934,0.3333,0.0833,0.5667
160536-15-,1181,1,0.0000,0.6934,0.2500,0.1667,0.5500
160536-17-,1182,1,0.0000,0.6934,0.4167,0.0000,0.5833
164139-1-,1183,1,0.0000,0.6934,0.0833,0.1667,0.5167
164139-3-,1184,1,0.0000,0.6934,0.2500,0.4167,0.5500
164139-4-,1185,1,0.0000,0.6612,0.2500,0.1667,0.5500
166_jpg.rf.6eb62ddfb3cbf3409dfbadd29af893a7.jpg,1186,1,0.0000,0.6612,0.0000,0.0833,0.5000
170442-11-,1187,1,0.0000,0.6612,0.2500,0.0833,0.5500
170442-15-,1188,1,0.0000,0.6934,0.2500,0.1667,0.5500
170442-2-,1189,1,0.0000,0.6934,0.0000,0.2500,0.5000
170442-9-,1190,1,0.0000,0.6934,0.4167,0.0833,0.5833
180_jpg.rf.0123fa4d7f7a157f04af4d0c260ebd8a.jpg,1191,1,0.0000,0.6612,0.0000,0.3333,0.5000
184032-4-,1192,1,0.0000,0.6934,0.0833,0.1667,0.5167
184032-6-,1193,1,0.0000,0.6934,0.3333,0.0833,0.5667
200_jpg.rf.4505f02bc8fd4f0056599f0e7738ced1.jpg,1194,1,0.0000,0.6934,0.0000,0.0833,0.5000
213_jpg.rf.f3a9bac6b017993c094def4d6c19ecc7.jpg,1195,1,0.0000,0.5967,0.0000,0.2500,0.5000
219_jpg.rf.731edad6960cf45566ab290cf25e3bab.jpg,1196,1,0.0000,0.6691,0.0000,0.0000,0.5000
225_jpg.rf.9f24117af96a895aaefdb01507f960fb.jpg,1197,1,0.0000,0.6340,0.0909,0.0909,0.5182
234_jpg.rf.3a358fe0a3f50c34fcb793d2aba29d69.jpg,1198,1,0.0000,0.6612,0.3333,0.2500,0.5667
236_jpg.rf.941d41b7978341a2ce921e50362e4fa5.jpg,1199,1,0.0000,0.6290,0.0833,0.2500,0.5167
241_jpg.rf.67a016ae2d9cf5ee7fd66edce7fcb6c8.jpg,1200,1,0.0000,0.6290,0.0833,0.0833,0.5167
259_jpg.rf.97fc410da36f8ade57adc4be412fd311.jpg,1201,1,0.0000,0.5967,0.2500,0.0000,0.5500
265_jpg.rf.6db09e76a7e0ca9a38a1a944047d3ea9.jpg,1202,1,0.0000,0.6290,0.2500,0.0000,0.5500
272_jpg.rf.760d640ff92a3206ae2f29c483d8d986.jpg,1203,1,0.0000,0.6290,0.2500,0.0833,0.5500
283_jpg.rf.0ae944c1a907ce9861a1375e262a7cbe.jpg,1204,1,0.0000,0.6612,0.0000,0.0833,0.5000
301_jpg.rf.4fcdba67438dfade6c888708a4e4cb87.jpg,1205,1,0.0000,0.6290,0.1667,0.0833,0.5333
322_jpg.rf.eeb4b9a633732f04f728f94d6ca81fb0.jpg,1206,1,0.0000,0.5967,0.0000,0.0000,0.5000
403_jpg.rf.b37a19216a4d05fa1b3cff1ff8579d20.jpg,1207,1,0.0000,0.6934,0.0000,0.3333,0.5000
430_jpg.rf.e3aa03fd88a946253853267ea1e1e2da.jpg,1208,1,0.0000,0.6290,0.2500,0.1667,0.5500
437_jpg.rf.0c9acbc1b259013b09f6c1d65099d004.jpg,1209,1,0.0000,0.6340,0.1818,0.0909,0.5364
446_jpg.rf.aa9264f868541a5eaed277c0994055fd.jpg,1210,1,0.0000,0.5967,0.0833,0.3333,0.5167
44_jpg.rf.4be08aeb67c434bc335c09d4aeedc065.jpg,1211,1,0.0000,0.5988,0.0000,0.1818,0.5000
450_jpg.rf.6b20491f3f458c4f8ba96441c24666d3.jpg,1212,1,0.0000,0.6612,0.1667,0.0833,0.5333
451_jpg.rf.08fc95282e89fdf9ad00e359dbd70236.jpg,1213,1,0.0000,0.6290,0.5000,0.2500,0.6000
455_jpg.rf.5d6d8db412744d8ffb5fce1ecd05b3a3.jpg,1214,1,0.0000,0.6612,0.0000,0.3333,0.5000
468_jpg.rf.70ea0caffd2e095c02ddef4df684037e.jpg,1215,1,0.0000,0.6612,0.0000,0.3333,0.5000
477_jpg.rf.bc593fb99fb93994f9ef76392558d5bd.jpg,1216,1,0.0000,0.6934,0.0833,0.1667,0.5167
48_jpg.rf.2d20d620436aa3fd661206324cc94f8f.jpg,1217,1,0.0000,0.5152,0.1818,0.0000,0.5364
496_jpg.rf.e03671e96f14afb557fec7e9e68be265.jpg,1218,1,0.0000,0.6934,0.4167,0.1667,0.5833
507_jpg.rf.6838410a35a47c8c1afe3691bbd4ae7d.jpg,1219,1,0.0000,0.6290,0.0833,0.2500,0.5167
50_jpg.rf.be6ee377228e16e8f7ff1bd5f183bbdf.jpg,1220,1,0.0000,0.5967,0.3333,0.0000,0.5667
516_jpg.rf.6f963353eba1fb32e58ca68920574a8f.jpg,1221,1,0.0000,0.6934,0.0000,0.4167,0.5000
51_jpg.rf.e2b6801612bf163dad67015d75022cc8.jpg,1222,1,0.0000,0.6340,0.0000,0.4545,0.5000
530_jpg.rf.cbcc3cabd3c65225d2268761369cb705.jpg,1223,1,0.0000,0.6612,0.0000,0.1667,0.5000
553_jpg.rf.dcad2ccebaa79bcae264f9681326ed05.jpg,1224,1,0.0000,0.6612,0.0833,0.2500,0.5167
555_jpg.rf.5067c29858ba63cf0aa67d143e51e17e.jpg,1225,1,0.0000,0.6934,0.0000,0.4167,0.5000
557_jpg.rf.0e59c2e22c2c45af9d373a5b32190b4c.jpg,1226,1,0.0000,0.6691,0.0909,0.1818,0.5182
562_jpg.rf.23fe46db11d0fa1209512b4f03b73766.jpg,1227,1,0.0000,0.6612,0.0833,0.5833,0.5167
566_jpg.rf.f85879208712a1c0655e6d3343e5c27d.jpg,1228,1,0.0000,0.6934,0.0833,0.4167,0.5167
568_jpg.rf.8caaf300b9a73ffabf420664e6d2c5bf.jpg,1229,1,0.0000,0.6612,0.2500,0.0833,0.5500
572_jpg.rf.457e8c9535b33cb4a335cebce28a1f68.jpg,1230,1,0.0000,0.6934,0.4167,0.2500,0.5833
574_jpg.rf.9cb2b985dafe7aa529e1c5f045739238.jpg,1231,1,0.0000,0.6934,0.3333,0.0833,0.5667
576_jpg.rf.bd7ce033da220e12f7f97e631682d7e3.jpg,1232,1,0.0000,0.6934,0.1667,0.3333,0.5333
583_jpg.rf.ef6a16ae1ea347e5d34a5223c1a9bdf0.jpg,1233,1,0.0000,0.5967,0.0000,0.2500,0.5000
602_jpg.rf.2bcee51586fc8e5504877c76cc088c71.jpg,1234,1,0.0000,0.6934,0.2500,0.5833,0.5500
617_jpg.rf.5b1a03221ed01890b99e4d21d343e250.jpg,1235,1,0.0000,0.6612,0.1667,0.4167,0.5333
640_jpg.rf.64b1534d3aa2069f6b601bd5ce65febf.jpg,1236,1,0.0000,0.6612,0.0833,0.2500,0.5167
645_jpg.rf.b07341823babd2358d6db503ba4ee5ca.jpg,1237,1,0.0000,0.6612,0.1667,0.6667,0.5333
660_jpg.rf.8d32afc2a7b7bfeafdb5d8a7fe084e4c.jpg,1238,1,0.0000,0.6612,0.3333,0.0833,0.5667
670_jpg.rf.114f45d6b8665bdd270372246ecfeb98.jpg,1239,1,0.0000,0.6290,0.3333,0.0000,0.5667
675_jpg.rf.4260b59fd369260ceea4452185bf6d6e.jpg,1240,1,0.0000,0.6934,0.0833,0.2500,0.5167
680_jpg.rf.49092e46ca5fad090a9bc6667c94ca36.jpg,1241,1,0.0000,0.6934,0.1667,0.2500,0.5333
691_jpg.rf.3912ae288a078b3ad0f12c4fb1684a14.jpg,1242,1,0.0000,0.6612,0.1667,0.1667,0.5333
696_jpg.rf.c402351597244568da81292d70b06e3c.jpg,1243,1,0.0000,0.6934,0.1667,0.1667,0.5333
701_jpg.rf.e06d3c1a9b9bc2a1f3def5b0884d0489.jpg,1244,1,0.0000,0.6290,0.4167,0.5833,0.5833
702_jpg.rf.6dada83fa1beaa25d4da0a558e22241d.jpg,1245,1,0.0000,0.6612,0.0833,0.2500,0.5167
709_jpg.rf.64ec77583927da53d8bf7fbe2980babb.jpg,1246,1,0.0000,0.6934,0.0000,0.2500,0.5000
70_jpg.rf.222346bbd845f154154e61f37d4409bf.jpg,1247,1,0.0000,0.6934,0.0000,0.6667,0.5000
713_jpg.rf.cdb5fd62f74c73352b3f242410792722.jpg,1248,1,0.0000,0.6934,0.0833,0.2500,0.5167
717_jpg.rf.164187f2005439fcfb159e0b867d1896.jpg,1249,1,0.0000,0.6934,0.0000,0.5000,0.5000
729_jpg.rf.8ba10052be1c0121eddd036d02b77808.jpg,1250,1,0.0000,0.6612,0.0000,0.1667,0.5000
73_jpg.rf.16856f6398f7bac49cf61e099e18a4f0.jpg,1251,1,0.0000,0.6934,0.0000,0.0000,0.5000
745_jpg.rf.0d50496c07cdf139a987e8dea84e755b.jpg,1252,1,0.0000,0.6612,0.2500,0.5833,0.5500
750_jpg.rf.faa095eeceeada94f80d734ff256d439.jpg,1253,1,0.0000,0.6612,0.5000,0.2500,0.6000
761_jpg.rf.7ecfd327d530acebc3f8e19e929ad6a1.jpg,1254,1,0.0000,0.6612,0.3333,0.2500,0.5667
764_jpg.rf.8ff39450400d345864bafb651ee1e43f.jpg,1255,1,0.0000,0.6934,0.0000,0.3333,0.5000
776_jpg.rf.c100cb7c12d9108037c321ecc3ba9906.jpg,1256,1,0.0000,0.6934,0.0000,0.3333,0.5000
779_jpg.rf.616abe2b4ff5798f56d5481b21238196.jpg,1257,1,0.0000,0.6612,0.5000,0.0833,0.6000
788_jpg.rf.bba903e6cc902da302dbd296d86f8218.jpg,1258,1,0.0000,0.6934,0.5000,0.1667,0.6000
796_jpg.rf.cc73cd19b527a2bb74962f1587e2977b.jpg,1259,1,0.0000,0.6691,0.5455,0.0909,0.6091
79_jpg.rf.493c3afb0deea458af3958dc427e3c5a.jpg,1260,1,0.0000,0.6691,0.0000,0.1818,0.5000
804_jpg.rf.6cfced4d783c8b643e382905c3846194.jpg,1261,1,0.0000,0.6934,0.2500,0.4167,0.5500
816_jpg.rf.031943e3c9bcd4a4e0641ebfabb87041.jpg,1262,1,0.0000,0.6934,0.0833,0.4167,0.5167
820_jpg.rf.0cf2bea8264ff35a5529ce2aaede1703.jpg,1263,1,0.0000,0.6934,0.2500,0.0833,0.5500
822_jpg.rf.b46fd821dae622e0f9e18ec467a66dda.jpg,1264,1,0.0000,0.6934,0.0000,0.2500,0.5000
825_jpg.rf.0a2de6512b9cb1ef1525da809455f57b.jpg,1265,1,0.0000,0.6934,0.3333,0.1667,0.5667
827_jpg.rf.bfe4aa2416bd360e5fe97271303ced01.jpg,1266,1,0.0000,0.6612,0.2500,0.1667,0.5500
829_jpg.rf.66fe69cccc0846ea6243d054e280d75c.jpg,1267,1,0.0000,0.6934,0.0833,0.6667,0.5167
841_jpg.rf.423ff5ccfc15ff70c2cf6d185307e129.jpg,1268,1,0.0000,0.6612,0.2500,0.1667,0.5500
842_jpg.rf.25311f874590d231f6323fbc43685837.jpg,1269,1,0.0000,0.6934,0.3333,0.2500,0.5667
846_jpg.rf.3102f298c6193ff97d4e80106965fde4.jpg,1270,1,0.0000,0.6612,0.2500,0.4167,0.5500
847_jpg.rf.84eb47ed8bb3265f7e47e54a4229b2ef.jpg,1271,1,0.0000,0.6934,0.1667,0.1667,0.5333
84_jpg.rf.93f42b995eff679c29c47a885c8c60ef.jpg,1272,1,0.0000,0.5988,0.0000,0.1818,0.5000
868_jpg.rf.36b92a31c2f318f31867cab17c4e3a6d.jpg,1273,1,0.0000,0.6934,0.3333,0.5000,0.5667
885_jpg.rf.d4ccfd32d5524c52e1b5bf9c0ee58240.jpg,1274,1,0.0000,0.6612,0.0833,0.2500,0.5167
963_jpg.rf.d991d024ba944eb0eb15093227dd8d3d.jpg,1275,1,0.0000,0.6612,0.3333,0.2500,0.5667
966_jpg.rf.28806904f71cd45431d30c4ba6aab8df.jpg,1276,1,0.0000,0.6691,0.2727,0.5455,0.5545
980_jpg.rf.22a50679b71ee7e0ff6f01e92b41150b.jpg,1277,1,0.0000,0.6612,0.4167,0.3333,0.5833
985_jpg.rf.cede0f7aecd25c1aa559d614d3fda2c0.jpg,1278,1,0.0000,0.6934,0.2500,0.4167,0.5500
990_jpg.rf.f1091fa6a634e4ae61f94672a6f7ecbb.jpg,1279,1,0.0000,0.6612,0.4167,0.4167,0.5833
1022_jpg.rf.6dd64ab2f3e9b9f0b10c36d53cc88d39.jpg,1280,1,0.0000,0.6934,0.2500,0.0833,0.5500
1026_jpg.rf.94733b484087eed3c3e88ea9d711e178.jpg,1281,1,0.0000,0.6290,0.0833,0.0000,0.5167
1029_jpg.rf.5391a57f00a34627fd62caa8e700b8ce.jpg,1282,1,0.0000,0.6691,0.0909,0.2727,0.5182
1033_jpg.rf.57a9bab3cad3f0b22053dd40274164c8.jpg,1283,1,0.0000,0.6934,0.5833,0.5000,0.6167
1037_jpg.rf.0ec1a23866acc3103bf667013d90d5f5.jpg,1284,1,0.0000,0.5401,0.3333,0.0000,0.5667
1042_jpg.rf.1ec08fd9de46e569e6aad7ff43e4ca97.jpg,1285,1,0.0000,0.6934,0.4167,0.0833,0.5833
1042_jpg.rf.b99f3e35a17a72746fcf81328452f833.jpg,1286,1,0.0000,0.1934,0.0000,1.0000,0.5000
1055_jpg.rf.71ddf50f16c55dc9b1ffeb9c9e9eb907.jpg,1287,1,0.0000,0.6934,0.4167,0.3333,0.5833
1057_jpg.rf.06a147957da301c7f6bc00ccf6063e0a.jpg,1288,1,0.0000,0.2901,0.0000,1.0000,0.5000
105_jpg.rf.d51b2c161680754c4dd3ed03ef7c58a4.jpg,1289,1,0.0000,0.6691,0.0000,0.0909,0.5000
1061_jpg.rf.4cebc9b7fd8af126de090a24258e2296.jpg,1290,1,0.0000,0.6934,0.4167,0.1667,0.5833
1061_jpg.rf.d1389f204086e14a2772de0f7f3728dd.jpg,1291,1,0.0000,0.4878,0.0000,1.0000,0.5000
1064_jpg.rf.a599cd6da9b458454ad438d28125c0f0.jpg,1292,1,0.0000,0.0000,0.0000,1.0000,0.5000
1064_jpg.rf.eeaec3da43ed9334a4de6686ced9827c.jpg,1293,1,0.0000,0.6934,0.4167,0.2500,0.5833
1068_jpg.rf.bbba66232198e381b110a90e6958c0b9.jpg,1294,1,0.0000,0.6934,0.3333,0.3333,0.5667
1068_jpg.rf.f7f898cb260a5e0c0ed74e903ae984f2.jpg,1295,1,0.0000,0.3066,0.0000,1.0000,0.5000
1071_jpg.rf.6495125b48c5e5bd74c20f34b6e41fa7.jpg,1296,1,0.0000,0.6612,0.0000,0.0833,0.5000
1078_jpg.rf.f30b5314fde6dd66cae6a7934300a6b8.jpg,1297,1,0.0000,0.3869,0.0000,1.0000,0.5000
1079_jpg.rf.cf63f6a5507f554410171c606fce0aca.jpg,1298,1,0.0000,0.1934,0.0000,1.0000,0.5000
1082_jpg.rf.19c5737362695217527e2ccbd6d8fec2.jpg,1299,1,0.0000,0.6612,0.0000,0.0000,0.5000
1091_jpg.rf.532d6ab93929548a3e4fdce686eb5103.jpg,1300,1,0.0000,0.1934,0.0000,1.0000,0.5000
1097_jpg.rf.f923fd4427fe4499bc4928fa222e61be.jpg,1301,1,0.0000,0.1934,0.0000,1.0000,0.5000
1105_jpg.rf.d7174c5feb7656f1b4ade33f9fddee69.jpg,1302,1,0.0000,0.0000,0.0000,1.0000,0.5000
111416-3-,1303,1,0.0000,0.6612,0.2500,0.0833,0.5500
111_jpg.rf.999963fa5ccd3fbb2abbf5be1c4d4dcc.jpg,1304,1,0.0000,0.6612,0.0000,0.2500,0.5000
1120_jpg.rf.936351ab56c5f88a21000cf79232414c.jpg,1305,1,0.0000,0.4491,0.0000,1.0000,0.5000
1155_jpg.rf.b3140d6317760045ff712a3d94312a76.jpg,1306,1,0.0000,0.3066,0.0000,1.0000,0.5000
1157_jpg.rf.e9991a4430bf64932dce0737c0473f6f.jpg,1307,1,0.0000,0.4491,0.0000,1.0000,0.5000
1159_jpg.rf.85d9120646ab5ac4b8fd8f38a1ae6fe4.jpg,1308,1,0.0000,0.1934,0.0000,1.0000,0.5000
1166_jpg.rf.bcc2e453f5edee93c616cd4e608cfccc.jpg,1309,1,0.0000,0.3066,0.0000,1.0000,0.5000
1173_jpg.rf.0087363d8c41729574a0970457c97231.jpg,1310,1,0.0000,0.1934,0.0000,1.0000,0.5000
1201_jpg.rf.58e5a0d90107a4080a845b51b0330d52.jpg,1311,1,0.0000,0.0000,0.0000,1.0000,0.5000
1207_jpg.rf.f5954c6c97eec94cbd131944c915d84c.jpg,1312,1,0.0000,0.0000,0.0000,1.0000,0.5000
120910-12-,1313,1,0.0000,0.6612,0.0833,0.4167,0.5167
120_jpg.rf.a4d59089fbe35bf0aa11d9d261a63cc6.jpg,1314,1,0.0000,0.6290,0.0000,0.0000,0.5000
1210_jpg.rf.854d9c24229545e826fb54410c575ce6.jpg,1315,1,0.0000,0.3869,0.0000,1.0000,0.5000
121833-11-,1316,1,0.0000,0.6934,0.2500,0.2500,0.5500
121833-3-,1317,1,0.0000,0.6934,0.1667,0.1667,0.5333
121833-4-,1318,1,0.0000,0.6612,0.2500,0.4167,0.5500
1218_jpg.rf.a0b42e68cc516a1384e0947105e41ee6.jpg,1319,1,0.0000,0.4491,0.6000,1.0000,0.6200
1222262-18-,1320,1,0.0000,0.6934,0.5000,0.3333,0.6000
1222262-3-,1321,1,0.0000,0.6612,0.4167,0.0833,0.5833
130453-10-,1322,1,0.0000,0.6934,0.4167,0.3333,0.5833
130453-16-,1323,1,0.0000,0.6934,0.4167,0.3333,0.5833
132_jpg.rf.cc5646a3e1d826f0d875104911aa7b3f.jpg,1324,1,0.0000,0.6934,0.0000,0.1667,0.5000
133713-12-,1325,1,0.0000,0.6934,0.0000,0.2500,0.5000
134_jpg.rf.0be2f3e9f04225dc409ea3da40e70617.jpg,1326,1,0.0000,0.6934,0.0000,0.0833,0.5000
139_jpg.rf.2cf74f127eac1f17eda88e83c13b2645.jpg,1327,1,0.0000,0.6934,0.0000,0.0000,0.5000
144125-7-,1328,1,0.0000,0.6934,0.1667,0.1667,0.5333
160536-1-,1329,1,0.0000,0.6934,0.2500,0.0000,0.5500
160536-10-,1330,1,0.0000,0.6934,0.5833,0.1667,0.6167
160536-14-,1331,1,0.0000,0.6934,0.4167,0.2500,0.5833
167_jpg.rf.6d966d41597360775832c5fdcb2a2b12.jpg,1332,1,0.0000,0.6612,0.0000,0.0000,0.5000
170442-4-,1333,1,0.0000,0.6934,0.0833,0.2500,0.5167
170442-5-,1334,1,0.0000,0.6934,0.0833,0.2500,0.5167
170442-7-,1335,1,0.0000,0.6934,0.1667,0.1667,0.5333
184032-10-,1336,1,0.0000,0.6612,0.1667,0.4167,0.5333
196_jpg.rf.ae9bc49edcc181d03964108df7c2121d.jpg,1337,1,0.0000,0.6168,0.0833,0.1667,0.5167
232_jpg.rf.8273a6db6f7df5f7f301452dac2e600b.jpg,1338,1,0.0000,0.6340,0.0000,0.0909,0.5000
235_jpg.rf.820add450b709a884166d788ee8da84b.jpg,1339,1,0.0000,0.6290,0.1667,0.0000,0.5333
244_jpg.rf.fccb1b7a89adb74667c880add4bd99ad.jpg,1340,1,0.0000,0.6290,0.0000,0.2500,0.5000
252_jpg.rf.c2b455adb12ef5dd4a98acc637739f87.jpg,1341,1,0.0000,0.6168,0.1667,0.0000,0.5333
260_jpg.rf.7a6d6a29f4abd3b374da0f8b3bd30aa6.jpg,1342,1,0.0000,0.6290,0.0833,0.0833,0.5167
267_jpg.rf.3faaa290e92dac0ee6c251fbebe93cb4.jpg,1343,1,0.0000,0.6612,0.0000,0.1667,0.5000
270_jpg.rf.6c65e34fea00fcb0bf6b592f9255cc91.jpg,1344,1,0.0000,0.5988,0.0000,0.1818,0.5000
278_jpg.rf.f50a6fa6cb11112f3eadf11582e037c4.jpg,1345,1,0.0000,0.6290,0.4167,0.5833,0.5833
280_jpg.rf.3ad075599188f81d24b5e0dc18a3ba09.jpg,1346,1,0.0000,0.5645,0.3333,0.0000,0.5667
288_jpg.rf.4692330a7b6b4c0c35b25ce82484d34b.jpg,1347,1,0.0000,0.5967,0.1667,0.1667,0.5333
295_jpg.rf.729a9bde93abf21417bd71f7d8761c2f.jpg,1348,1,0.0000,0.6612,0.0000,0.0833,0.5000
311_jpg.rf.47774facd6dd88c126ea3427488df326.jpg,1349,1,0.0000,0.6290,0.0000,0.1667,0.5000
313_jpg.rf.68aafa5f5c4dbd3ba8912b4e4f43f56b.jpg,1350,1,0.0000,0.6290,0.0833,0.0000,0.5167
320_jpg.rf.282ed0858b2b659e1a7f95807c7e6961.jpg,1351,1,0.0000,0.6612,0.4167,0.1667,0.5833
355_jpg.rf.3b93bb404d535113f094510cb66c26ce.jpg,1352,1,0.0000,0.6934,0.0000,0.3333,0.5000
388_jpg.rf.208a912109bfac481960830a3ba795e8.jpg,1353,1,0.0000,0.6612,0.0833,0.2500,0.5167
395_jpg.rf.88526650be4b27274229d0b87d109f37.jpg,1354,1,0.0000,0.6290,0.0833,0.4167,0.5167
39_jpg.rf.df95a2c5d26ef06642fb069d6b8f2f21.jpg,1355,1,0.0000,0.5845,0.4167,0.0833,0.5833
40_jpg.rf.92860a7133614c14739b8db6e2829cfb.jpg,1356,1,0.0000,0.6612,0.0000,0.1667,0.5000
422_jpg.rf.9cafca12fce23d0f2eba391b23ea6c6b.jpg,1357,1,0.0000,0.5967,0.0833,0.4167,0.5167
433_jpg.rf.21cada6239f72730cee05e298a394b86.jpg,1358,1,0.0000,0.6934,0.0833,0.0833,0.5167
474_jpg.rf.cc9ada901a3c88883f556704177161f3.jpg,1359,1,0.0000,0.6860,0.0000,0.3077,0.5000
481_jpg.rf.e6270176727124b3b6a9a574ebe299be.jpg,1360,1,0.0000,0.6934,0.0000,0.2500,0.5000
504_jpg.rf.289345b714bafc1528dd9d3ac3b6284e.jpg,1361,1,0.0000,0.5845,0.0000,0.1667,0.5000
515_jpg.rf.bd39f7b170ee5f6fee908d488f2806aa.jpg,1362,1,0.0000,0.6612,0.1667,0.1667,0.5333
526_jpg.rf.191ee15ec5dacedeba3479065e5ebdf3.jpg,1363,1,0.0000,0.6934,0.1667,0.2500,0.5333
528_jpg.rf.286cecf845c7afac0cd7265fcc3618a3.jpg,1364,1,0.0000,0.6612,0.0833,0.2500,0.5167
534_jpg.rf.a06bd072cd53702b8df69b76ea6bf970.jpg,1365,1,0.0000,0.6612,0.0000,0.1667,0.5000
543_jpg.rf.98effc26531b4d0a2229d068fe16588d.jpg,1366,1,0.0000,0.6691,0.0000,0.0909,0.5000
548_jpg.rf.43cc5aab6a07f83acebd0318056d8ca9.jpg,1367,1,0.0000,0.6290,0.5833,0.0833,0.6167
551_jpg.rf.cb01067bd67a4aae6a7f34be89c0acf5.jpg,1368,1,0.0000,0.6612,0.0833,0.3333,0.5167
556_jpg.rf.b269c532490eb6bf0b5938822e54df28.jpg,1369,1,0.0000,0.6691,0.0000,0.0000,0.5000
56_jpg.rf.78a9effdf5beeb9117b087e6b102b993.jpg,1370,1,0.0000,0.5967,0.1667,0.0000,0.5333
57_jpg.rf.fe814329c62fb1faa79b67f722b582a2.jpg,1371,1,0.0000,0.5967,0.0000,0.2500,0.5000
581_jpg.rf.5f93199fa4d429ca0d8b67427e652cd3.jpg,1372,1,0.0000,0.6934,0.1667,0.1667,0.5333
597_jpg.rf.e29f815dfad98795d0023fefb620f567.jpg,1373,1,0.0000,0.6934,0.1667,0.1667,0.5333
599_jpg.rf.060bfbee485308909e481e40e4589177.jpg,1374,1,0.0000,0.6934,0.0000,0.3333,0.5000
620_jpg.rf.8cb9faba64c9af4133a1b0293ffd76da.jpg,1375,1,0.0000,0.6612,0.0000,0.1667,0.5000
623_jpg.rf.60da9bed7c1e793d13b3b98ce0d2d522.jpg,1376,1,0.0000,0.6612,0.2500,0.3333,0.5500
634_jpg.rf.f526c5b9db4934ad3f87cc4223a9dd30.jpg,1377,1,0.0000,0.6934,0.0833,0.0000,0.5167
635_jpg.rf.b0e492e80294f59f85a1bc6f8f35a9bb.jpg,1378,1,0.0000,0.6340,0.1818,0.2727,0.5364
644_jpg.rf.1e26c1734bd8cdb3c68bc24b1aae4d51.jpg,1379,1,0.0000,0.6612,0.4167,0.2500,0.5833
648_jpg.rf.da9164745621e33c9d5956f86bab7225.jpg,1380,1,0.0000,0.6290,0.3333,0.1667,0.5667
676_jpg.rf.6da0c74080dd3a1efacac86ed3d299d3.jpg,1381,1,0.0000,0.6934,0.3333,0.0833,0.5667
682_jpg.rf.f28988c0229d6de425c7cd83f6132b81.jpg,1382,1,0.0000,0.6934,0.0000,0.3333,0.5000
693_jpg.rf.0f429476d5e35128e670764c20ffeaa5.jpg,1383,1,0.0000,0.6612,0.2500,0.3333,0.5500
705_jpg.rf.ccc66d556d971c304e2d0576556f3a1c.jpg,1384,1,0.0000,0.6934,0.0000,0.0833,0.5000
743_jpg.rf.517b40a9391d0a947f7dba4eb95b76d5.jpg,1385,1,0.0000,0.6934,0.1667,0.2500,0.5333
769_jpg.rf.8c449f0d5654db52ed5d9862c1bd2b75.jpg,1386,1,0.0000,0.6691,0.0000,0.1818,0.5000
770_jpg.rf.e2e45f47c8b49c0b46f26736c8123f9c.jpg,1387,1,0.0000,0.6934,0.0000,0.3333,0.5000
773_jpg.rf.aa2f5cd2e9d62e2e875b98c3ffe86dba.jpg,1388,1,0.0000,0.6934,0.4167,0.2500,0.5833
